procedure_name_en,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,property_usage_en,reg_type_id,reg_type_en,area_id,area_name_en,building_name_en,project_number,project_name_en,master_project_en,nearest_landmark_en,nearest_metro_en,nearest_mall_en,rooms_en,has_parking,procedure_area,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,instance_year,instance_month,instance_day,meter_sale_price,procedure_area_clipped
Sell,2,Building,60.0,Unknown,Residential,1,Existing Properties,271,Al Karama,Unknown,1046.0,Unknown,Unknown,Burj Khalifa,ADCB Metro Station,Dubai Mall,Unknown,0,211.35,14.0,1.0,0.0,2023.0,8.0,18.0,23657.44,211.35
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,Burj Views Podium,1451.0,BURJ VIEWS,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,85.28,1.0,1.0,0.0,2024.0,12.0,13.0,18292.68,85.28
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,DORRA BAY,1046.0,Unknown,Dubai Marina,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,3 B/R,1,171.22,1.0,1.0,0.0,2009.0,4.0,27.0,7932.37,171.22
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,Giovanni Boutique Suites,531.0,GIOVANNI BOUTIQUE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,41.66,1.0,1.0,0.0,2014.0,5.0,14.0,14481.04,41.66
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA DIAMOND 5 (A),1046.0,Unknown,Dubai Marina,Burj Al Arab,Dubai Marina,Marina Mall,1 B/R,1,65.77,2.0,2.0,0.0,2015.0,6.0,22.0,10643.15,65.77
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA HEIGHTS 1,1046.0,Unknown,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,3 B/R,1,147.0,1.0,1.0,0.0,2015.0,6.0,22.0,12702.23,147.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,DEC TOWERS T2,1046.0,Unknown,Dubai Marina,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,Studio,1,48.1,1.0,2.0,0.0,2025.0,12.0,17.0,19334.72,48.1
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,ZANZEBEEL 3,1046.0,Unknown,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,89.84,1.0,1.0,0.0,2015.0,6.0,22.0,12916.3,89.84
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,276,Al Bada,Unknown,1046.0,Unknown,Unknown,Burj Khalifa,Trade Centre Metro Station,Dubai Mall,Unknown,0,278.71,1.0,1.0,0.0,2015.0,6.0,22.0,22245.34,278.71
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA VIEW TOWER A,1046.0,Unknown,Dubai Marina,Burj Al Arab,Marina Mall Metro Station,Marina Mall,1 B/R,1,70.77,2.0,2.0,0.0,2009.0,6.0,16.0,11304.22,70.77
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,232,Mirdif,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,696.77,1.0,1.0,0.0,2015.0,6.0,22.0,810.88,696.77
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,390,Burj Khalifa,Blvd Heights Podium,1561.0,BLVD HEIGHTS,DownTown Dubai,Burj Khalifa,Business Bay Metro Station,Dubai Mall,3 B/R,1,240.52,1.0,1.0,0.0,2015.0,6.0,22.0,18700.68,240.52
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Jumeirah Living Marina Gate,1743.0,JUMEIRAH LIVING MARINA GATE ,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,1 B/R,1,73.46,1.0,1.0,0.0,2015.0,6.0,22.0,23934.41,73.46
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,298,Al Warqa Third,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,1133.04,1.0,1.0,0.0,2007.0,3.0,20.0,1345.5,1133.04
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,Y-17,1046.0,Unknown,International City Phase 1,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,67.0,3.0,2.0,0.0,2008.0,12.0,23.0,5968.66,67.0
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1047.0,Emirates Living - Springs 10,Springs - 2,Sports City Swimming Academy,Damac Properties,Marina Mall,2 B/R,0,180.58,1.0,1.0,0.0,2015.0,6.0,22.0,4430.17,180.58
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA ARCADE,948.0,MARINA ARCADE,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,2 B/R,1,118.63,1.0,1.0,0.0,2015.0,6.0,22.0,14734.89,118.63
Sell,3,Unit,42.0,Office,Commercial,1,Existing Properties,390,Burj Khalifa,BLVD PLAZA T1,1311.0,BD BOULEVARD PLAZA,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Office,1,313.41,1.0,1.0,0.0,2014.0,8.0,28.0,38578.5,313.41
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Bahar 1,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,2 B/R,1,129.11,1.0,1.0,0.0,2022.0,11.0,21.0,13399.43,129.11
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,AURELIA RESIDENCE,3768.0,AURELIA RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,1,117.25,1.0,1.0,0.0,2025.0,9.0,29.0,12469.77,117.25
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Al Majara 1,1046.0,Unknown,Dubai Marina,Burj Al Arab,Jumeirah Lakes Towers,Marina Mall,1 B/R,1,86.31,1.0,1.0,0.0,2013.0,11.0,14.0,14482.68,86.31
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,CAYAN TOWER,130.0,CAYAN TOWER,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,PENTHOUSE,1,244.81,1.0,1.0,0.0,2013.0,4.0,22.0,12254.4,244.81
Sell,1,Land,60.0,Unknown,Residential,1,Existing Properties,306,Al Twar Fourth,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,Unknown,0,1393.55,1.0,1.0,0.0,2015.0,6.0,22.0,394.68,1393.55
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,Q-05,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,69.0,2.0,1.0,0.0,2017.0,8.0,14.0,6739.13,69.0
Sell,3,Unit,23.0,Shop,Commercial,1,Existing Properties,330,Marsa Dubai,LIV RESIDENCE,1827.0,LIV RESIDENCE,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,Shop,1,58.47,1.0,1.0,0.0,2023.0,4.0,27.0,22082.44,58.47
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,LINKS EAST T2,1046.0,Unknown,The Greens,Burj Al Arab,Nakheel Metro Station,Marina Mall,1 B/R,0,92.16,1.0,3.0,0.0,2013.0,4.0,15.0,9765.63,92.16
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,232,Mirdif,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,1393.55,1.0,1.0,0.0,2003.0,10.0,20.0,968.75,1393.55
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,LIV RESIDENCE,1827.0,LIV RESIDENCE,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,2 B/R,1,129.38,1.0,1.0,0.0,2015.0,6.0,22.0,22221.36,129.38
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Marina Quay West,1456.0,MARINA QUAYS,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,1 B/R,1,73.49,1.0,1.0,0.0,2015.0,6.0,22.0,9237.83,73.49
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,Y-18,1046.0,Unknown,International City Phase 1,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Studio,0,45.0,1.0,1.0,0.0,2016.0,7.0,26.0,8000.0,45.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,410,Palm Jumeirah,AQUAMARINE,1040.0,TIARA RESIDENCE,Palm Jumeirah,Burj Al Arab,Knowledge Village,Marina Mall,2 B/R,1,155.8,1.0,1.0,0.0,2015.0,6.0,22.0,16688.06,155.8
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Bahar 6,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,1 B/R,1,72.44,1.0,1.0,0.0,2024.0,5.0,27.0,17669.8,72.44
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA TERRACE,1046.0,Unknown,Dubai Marina,Burj Al Arab,Dubai Marina,Marina Mall,1 B/R,1,97.92,1.0,1.0,0.0,2017.0,5.0,15.0,15829.25,97.92
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,OCEAN HEIGHTS,431.0,OCEAN HEIGHTS,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,1 B/R,1,90.21,1.0,2.0,0.0,2014.0,8.0,26.0,17736.39,90.21
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,300,Al Rashidiya,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,332.13,1.0,1.0,0.0,2001.0,7.0,16.0,1475.33,332.13
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Bahar 4,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,1 B/R,1,117.74,1.0,1.0,0.0,2008.0,4.0,16.0,3813.49,117.74
Sell,1,Land,60.0,Unknown,Residential,1,Existing Properties,396,Al Khawaneej First,Unknown,1046.0,Unknown,Unknown,Unknown,Etisalat Metro Station,City Centre Mirdif,Unknown,0,2590.51,1.0,1.0,0.0,2007.0,7.0,19.0,1775.71,2189.4440000000054
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,409,Al Barshaa South Third,ELANO BY ORO24,2620.0,ELANO BY ORO24,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,1 B/R,1,48.06,1.0,1.0,0.0,2023.0,5.0,24.0,15394.51,48.06
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,U-07,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,69.0,1.0,1.0,0.0,2010.0,8.0,30.0,4333.33,69.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,YANSOON 7,1046.0,Unknown,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,3 B/R,1,189.89,1.0,1.0,0.0,2021.0,3.0,30.0,16851.86,189.89
Sell,2,Building,60.0,Unknown,Residential,1,Existing Properties,395,Jabal Ali Industrial First,Unknown,1046.0,Unknown,JABAL ALI INDUSTRIAL DEVELOPMENT,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,Unknown,0,1858.06,1.0,1.0,0.0,2023.0,11.0,23.0,9152.02,1858.06
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,311,Muhaisanah Third,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Al Qusais Metro Station,City Centre Mirdif,Unknown,0,1393.55,1.0,1.0,0.0,2015.0,6.0,22.0,581.25,1393.55
Sell,2,Building,60.0,Unknown,Residential,1,Existing Properties,357,AL TWAR FIFTH,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Airport Free Zone,City Centre Mirdif,Unknown,0,2582.7,1.0,1.0,0.0,2004.0,6.0,28.0,1614.59,2189.4440000000054
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,230,Abu Hail,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Abu Hail Metro Station,Unknown,Unknown,0,232.26,1.0,1.0,0.0,2006.0,1.0,17.0,5166.62,232.26
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,RED RESIDENCE,848.0,RED RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,Studio,1,37.92,1.0,1.0,0.0,2015.0,6.0,22.0,5274.26,37.92
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,LAKE TERRACE,438.0,LAKE TERRACE,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,2 B/R,1,114.88,2.0,1.0,0.0,2025.0,7.0,21.0,14362.81,114.88
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,434,Wadi Al Safa 6,Unknown,1046.0,Unknown,Arabian Ranches - 1,Motor City,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Unknown,0,585.01,2.0,2.0,0.0,2015.0,6.0,22.0,5128.12,585.01
Sell,1,Land,60.0,Unknown,Residential,1,Existing Properties,264,Nad Al Hamar,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,1393.55,1.0,1.0,0.0,2008.0,2.0,20.0,3171.76,1393.55
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Sadaf 8,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,4 B/R,1,177.52,1.0,1.0,0.0,2015.0,6.0,22.0,8196.26,177.52
Sell - Pre registration,3,Unit,101.0,Hotel Apartment,Hospitality ,0,Off-Plan Properties,390,Burj Khalifa,Address Residences Sky View,1338.0,THE ADDRESS RESIDENCE - SKY VIEW,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,81.04,1.0,1.0,0.0,2015.0,6.0,22.0,25492.2,81.04
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Bahar 1,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,2 B/R,1,119.48,2.0,1.0,0.0,2012.0,7.0,24.0,10671.24,119.48
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1050.0,Emirates Living - Springs 11,Springs - 1,Sports City Swimming Academy,Damac Properties,Marina Mall,2 B/R,0,281.59,2.0,2.0,0.0,2016.0,12.0,15.0,6924.96,281.59
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,Aba Lux Living,2939.0,Aba Lux Living,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,2 B/R,1,163.46,1.0,1.0,0.0,2015.0,6.0,22.0,20767.9,163.46
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,RUFI TWIN TOWER B,556.0,Mars Residences ,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,0,111.3,1.0,1.0,0.0,2015.0,6.0,22.0,7268.64,111.3
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,Y-19,1046.0,Unknown,International City Phase 1,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Studio,0,45.0,1.0,1.0,0.0,2009.0,7.0,30.0,7320.0,45.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,PRINCESS TOWER,221.0,PRINCESS TOWER,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,1 B/R,1,98.66,1.0,2.0,0.0,2015.0,6.0,22.0,13157.05,98.66
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,MARINA WHARF II,267.0,MARINA WHARF II,Dubai Marina,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,3 B/R,1,119.57,1.0,1.0,0.0,2015.0,6.0,22.0,12846.03,119.57
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,Burj ViewsTower A,1451.0,BURJ VIEWS,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,125.23,1.0,1.0,0.0,2015.0,6.0,22.0,10269.1,125.23
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,RED RESIDENCE,848.0,RED RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,1 B/R,1,151.8,2.0,1.0,0.0,2017.0,1.0,30.0,3992.12,151.8
Sell - Pre registration,3,Unit,42.0,Office,Commercial,0,Off-Plan Properties,435,Al Hebiah Fourth,ASPIRZ By Danube,3838.0,ASPIRZ By Danube,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Unknown,1,30.55,1.0,1.0,0.0,2025.0,10.0,14.0,25887.4,30.606
Sell,1,Land,60.0,Unknown,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1046.0,Unknown,Emirates Hills,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Unknown,0,1718.71,1.0,2.0,0.0,2007.0,10.0,23.0,845.98,1718.71
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,AL Murjan,1046.0,Unknown,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,3 B/R,1,200.67,1.0,1.0,0.0,2009.0,1.0,26.0,8396.31,200.67
Sell,2,Building,60.0,Unknown,Residential / Commercial,1,Existing Properties,304,Um Suqaim Second,Unknown,1046.0,Unknown,Unknown,Burj Al Arab,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Unknown,0,728.45,1.0,1.0,0.0,2019.0,9.0,30.0,4324.25,728.45
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,OLYMPIC PARK 1,1142.0,OLYMPIC PARK 1,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,1,149.72,1.0,1.0,0.0,2015.0,6.0,22.0,7896.09,149.72
Sell,2,Building,60.0,Unknown,Residential,1,Existing Properties,239,Al Baraha,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Salah Al Din Metro Station,Dubai Mall,Unknown,0,152.18,1.0,1.0,0.0,2011.0,9.0,20.0,22999.08,152.18
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,434,Wadi Al Safa 6,Unknown,1046.0,Unknown,Arabian Ranches - 1,Motor City,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Unknown,0,543.2,1.0,1.0,0.0,2015.0,6.0,22.0,6075.11,543.2
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1047.0,Emirates Living - Springs 10,Springs - 2,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,3 B/R,0,255.18,1.0,1.0,0.0,2015.0,6.0,22.0,2472.33,255.18
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA CROWN TOWER,1046.0,Unknown,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,1 B/R,1,69.67,1.0,1.0,0.0,2015.0,6.0,22.0,18659.39,69.67
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,307,Al Safouh First,OLGANA,138.0,Varazze Tower,Sufouh Gardens,Burj Al Arab,Dubai Internet City,Mall of the Emirates,1 B/R,1,88.07,1.0,1.0,0.0,2015.0,6.0,22.0,10332.73,88.07
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,410,Palm Jumeirah,Unknown,1046.0,Unknown,Palm Jumeirah,Burj Al Arab,Palm Jumeirah,Marina Mall,Unknown,0,622.65,1.0,2.0,0.0,2015.0,6.0,22.0,4175.7,622.65
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,409,Al Barshaa South Third,ARBOR VIEW,2814.0,ARBOR VIEW,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,2 B/R,1,111.47,1.0,1.0,0.0,2015.0,6.0,22.0,17949.48,111.47
Lease to Own Registration,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,GREEN LAKES S3,1046.0,Unknown,Jumeirah Lakes Towers,Burj Al Arab,Damac Properties,Marina Mall,1 B/R,1,94.02,2.0,2.0,2.0,2015.0,6.0,22.0,15930.23,94.02
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,GREEN LAKES S2,1046.0,Unknown,Jumeirah Lakes Towers,Burj Al Arab,Damac Properties,Marina Mall,2 B/R,1,153.97,2.0,1.0,0.0,2015.0,6.0,22.0,15522.5,153.97
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Studio One ,1776.0,Studio One,Dubai Marina,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,2 B/R,1,101.88,1.0,1.0,0.0,2025.0,12.0,17.0,21594.03,101.88
Sell,2,Building,60.0,Unknown,Commercial,1,Existing Properties,232,Mirdif,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,1989.98,5.0,1.0,0.0,2013.0,6.0,20.0,14070.49,1989.98
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Al Majara 2,1046.0,Unknown,Dubai Marina,Burj Al Arab,Jumeirah Lakes Towers,Marina Mall,1 B/R,1,90.21,1.0,1.0,0.0,2008.0,10.0,23.0,8999.98,90.21
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,ELITE 10 SPORTS RESIDENCE - 2,1607.0,ELITE 10 SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,1,116.21,1.0,1.0,0.0,2015.0,11.0,16.0,10809.31,116.21
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,MOSELA,1457.0,MOSELA,The Greens,Burj Al Arab,Dubai Internet City,Marina Mall,1 B/R,1,80.83,1.0,1.0,0.0,2016.0,11.0,30.0,15464.56,80.83
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,526,Business Bay,LOFTS T CENT,1046.0,Unknown,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,3 B/R,1,224.83,1.0,2.0,0.0,2011.0,5.0,17.0,12826.97,224.83
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,MOSELA,1457.0,MOSELA,The Greens,Burj Al Arab,Dubai Internet City,Marina Mall,2 B/R,1,148.92,1.0,1.0,0.0,2024.0,10.0,25.0,18802.04,148.92
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,PRINCESS TOWER,221.0,PRINCESS TOWER,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,2 B/R,1,122.4,1.0,1.0,0.0,2009.0,12.0,30.0,10382.18,122.4
Lease to Own Registration,3,Unit,60.0,Flat,Residential,1,Existing Properties,526,Business Bay,LOFTS,1046.0,Unknown,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,121.33,2.0,2.0,2.0,2015.0,6.0,22.0,14595.63,121.33
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,U-09,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,69.0,1.0,1.0,0.0,2015.0,6.0,22.0,4565.22,69.0
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,230,Abu Hail,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Abu Hail Metro Station,Unknown,Unknown,0,232.26,1.0,1.0,0.0,2007.0,4.0,19.0,5424.95,232.26
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,U-01,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,68.0,1.0,1.0,0.0,2012.0,6.0,27.0,4191.18,68.0
Sell,2,Building,60.0,Unknown,Industrial / Commercial,1,Existing Properties,309,Al Goze Industrial Third,Unknown,1046.0,Unknown,Unknown,Burj Al Arab,First Abu Dhabi Bank Metro Station,Mall of the Emirates,Unknown,0,8825.79,1.0,1.0,0.0,2016.0,11.0,24.0,4519.76,2189.4440000000054
Sell,3,Unit,42.0,Office,Commercial,1,Existing Properties,232,Mirdif,Multaqa Avenue 1,1835.0,MIRDIF HILLS- AL MULTAQA AVENUE,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,1,126.45,1.0,1.0,0.0,2015.0,6.0,22.0,14236.86,126.45
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Elite Residences 3,331.0,ELITE 3 SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,81.77,1.0,1.0,0.0,2015.0,6.0,22.0,7215.36,81.77
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,LAKE TERRACE,438.0,LAKE TERRACE,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,2 B/R,0,115.35,1.0,2.0,0.0,2016.0,11.0,14.0,6077.16,115.35
Sell,1,Land,60.0,Unknown,Residential,1,Existing Properties,264,Nad Al Hamar,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,1393.55,1.0,1.0,0.0,2015.0,6.0,22.0,574.07,1393.55
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,409,Al Barshaa South Third,ELANO BY ORO24,2620.0,ELANO BY ORO24,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,Studio,1,36.59,1.0,1.0,0.0,2023.0,7.0,20.0,15095.11,36.59
